ProteinID,feature,corr,p-value,q-value
AHNK2,AHNK2,-0.40922765455879456,0.0025921864591622414,0.02298505218702242
GDIA,GDIA,-0.4097072504307665,0.0025592782287506767,0.022825190714555455
NP1L1,NP1L1,-0.41255851726727505,0.0023711700073814827,0.021522927759308842
VPS35,VPS35,-0.4125993894897859,0.002368565199964889,0.021522927759308842
STXB1,STXB1,-0.4150718464531289,0.0022156406473616153,0.02059874395789526
MYH11,MYH11,-0.41554534223651457,0.0021873762082662085,0.02059874395789526
VAMP7,VAMP7,-0.41582104209453585,0.0029640091609285392,0.025259944738135438
SYLC,SYLC,-0.4224667205092112,0.0018092551612614188,0.01825919353536195
PTCD2,PTCD2,-0.424478662169417,0.0026387367091184823,0.023130412067358583
UB2R2,UB2R2,-0.4256491536372605,0.00229532769957572,0.021128248233244586
CAV1,CAV1,-0.4270292183530747,0.001592999909926097,0.016692817785243137
TBB6,TBB6,-0.4279068468624281,0.0015541527545674296,0.016556043927128034
AP1M1,AP1M1,-0.42987080997280247,0.0014702678460260291,0.01599567997024063
CNTP1,CNTP1,-0.43200477696603434,0.001937641362802839,0.019053473400894583
GNAI2,GNAI2,-0.4357122500496584,0.001244146871992142,0.01434978422282666
ERBIN,ERBIN,-0.43574774619382717,0.002202388745096678,0.02059874395789526
NCS1,NCS1,-0.4380748852376047,0.0016431652448316255,0.016692817785243137
GAPR1,GAPR1,-0.4383455942763511,0.0016310146671790436,0.016692817785243137
PHAX,PHAX,-0.4397764429652296,0.0011057342210032046,0.013569570360151327
CPNE2,CPNE2,-0.43978265858133697,0.0011055335627987164,0.013569570360151327
PTN14,PTN14,-0.4400622522097889,0.0012319618306852506,0.01431688975963011
PI42B,PI42B,-0.44249007742123486,0.0010211706861342077,0.012946081260577476
F8VXU5,F8VXU5,-0.44724013356959413,0.0016226162541975704,0.016692817785243137
UBQL2,UBQL2,-0.4484080728350964,0.0008565501802212691,0.011425634577908059
CLIC4,CLIC4,-0.44841824239743433,0.0008562891392824658,0.011425634577908059
HABP4,HABP4,-0.44852577607633837,0.0012283234086381662,0.01431688975963011
UBCP1,UBCP1,-0.45097219963992996,0.0007929513561853305,0.010860601610609796
NNMT,NNMT,-0.45242758270548744,0.001099267085354659,0.013569570360151327
PUR4,PUR4,-0.45460301369435774,0.0007101557267420231,0.009994301695617096
DCTN3,DCTN3,-0.45570172846397083,0.0006866832915087715,0.0098445997119108
PAG15,PAG15,-0.4573551889373259,0.0009536788751769188,0.012301292534579365
FMNL3,FMNL3,-0.4579654302190192,0.0006405128408646778,0.009357587598918245
NRM,NRM,-0.45882099000221127,0.0009138399591145036,0.012019536049668463
HOOK3,HOOK3,-0.460097948607721,0.0005995980657083164,0.009228870763062483
ARL3,ARL3,-0.4620595863760132,0.0005640598845582458,0.00906026389071605
PSMD7,PSMD7,-0.46455838593130727,0.000521547663937914,0.008737857960876913
CUTA,CUTA,-0.466263456835755,0.0004942238010088771,0.008442615611181863
RASA3,RASA3,-0.47001874388411446,0.00043855329751887304,0.008008818552308944
EM55,EM55,-0.4725013804042428,0.0006079762022547611,0.009228870763062483
NFM,NFM,-0.47520930327178335,0.00037093620044815193,0.007202735841613481
RRAS,RRAS,-0.4768482164912573,0.0003516386668918133,0.0070053729222343064
CAP2,CAP2,-0.4779003539419656,0.00033973465590896555,0.006942488347405497
FRYL,FRYL,-0.481344501644803,0.00046292410664640723,0.008258147083014531
LIPB1,LIPB1,-0.4857078804857654,0.0002622009309132825,0.005829220695956165
PXK,PXK,-0.48581946372025325,0.00040214315064530324,0.007523019427925551
CCN2,CCN2,-0.48660059079157353,0.0005240436325949648,0.008737857960876913
AR2BP,AR2BP,-0.4911079688898365,0.00033966679106456853,0.006942488347405497
VINC,VINC,-0.49504388212939276,0.00019077365225365222,0.004866727852157734
TLN2,TLN2,-0.49507364394947456,0.00019057754588560548,0.004866727852157734
GPX8,GPX8,-0.49582430163652713,0.0001856916368881906,0.004866727852157734
KANK2,KANK2,-0.49638799981951964,0.00024610764936893706,0.005720138395938629
FMNL2,FMNL2,-0.49764827804536477,0.0002746066157219639,0.0059330499791196145
VIME,VIME,-0.49863152936543403,0.00016841427677979557,0.004846187152033803
GRDN,GRDN,-0.5026427177889607,0.00023277452792602586,0.005579314466226932
IPRI,IPRI,-0.5085858789727699,0.00019057864190166282,0.004866727852157734
FERM2,FERM2,-0.5095728636118346,0.00011415987674045524,0.003795337018518654
RNBP6,RNBP6,-0.5113181553009695,0.00010716270401480566,0.003795337018518654
T2FA,T2FA,-0.5138756778699749,0.0001590041766135518,0.004690623210099778
TLN1,TLN1,-0.5166401362827822,8.817638772366775e-05,0.0034682712504642645
J3KPD3,J3KPD3,-0.5199238164146456,0.0001799933423584768,0.004866727852157734
TGFI1,TGFI1,-0.5230316974393417,0.000115386956055466,0.003795337018518654
CAVN1,CAVN1,-0.5245137764814192,0.00015399482382632543,0.004653139500161884
J3KR97,J3KR97,-0.5261815787118767,0.00014542784210826423,0.004618426208449751
UBE2Z,UBE2Z,-0.526214931008735,6.15736949738468e-05,0.0026126308463556547
COF2,COF2,-0.5439606725926598,3.0734351511183016e-05,0.0015715498406051582
UAP1,UAP1,-0.5445408629743177,3.0023985117659532e-05,0.0015715498406051582
CE170,CE170,-0.5493935219755917,3.5971272443765503e-05,0.0017276983845908758
ARP10,ARP10,-0.5574093697943229,1.7672720695607213e-05,0.0010843981418824586
DNMBP,DNMBP,-0.565514352427015,1.2513132036607339e-05,0.0009133618326583067
SYDE1,SYDE1,-0.5699821106654486,2.8882589155238432e-05,0.0015715498406051582
FARP1,FARP1,-0.5752473457004216,1.5353172356498746e-05,0.0010196406302879198
LEG1,LEG1,-0.5850091771301267,5.248666347107502e-06,0.0005367636117641939
ELMO2,ELMO2,-0.6111221370866368,1.4949770488327247e-06,0.0002616333357910671
ACTZ,ACTZ,-0.6326970418508364,4.848330604284501e-07,0.00013659147624441105
RSU1,RSU1,-0.6755195300366937,1.010138950188372e-07,5.165177165296542e-05
