Gene,feature,corr,p-value,q-value
CENPS,CENPS,0.07863425014190137,0.6436410499457035,0.9612390946329659
ITGA11,ITGA11,0.07862813888748955,0.6436669058477728,0.9612390946329659
SNTA1,SNTA1,0.07861347455067888,0.6437289503829771,0.9612390946329659
ZWILCH,ZWILCH,0.07851241748086088,0.644156585519887,0.9614324617052269
ALDH1L2,ALDH1L2,0.0784800234081904,0.6442936887858352,0.9614324617052269
PLA2G2C,PLA2G2C,0.07846610681077922,0.6443525923425879,0.9614324617052269
ULK3,ULK3,0.07845984265733352,0.6443791067705008,0.9614324617052269
ADAM21,ADAM21,0.07843030345923356,0.6445041438517372,0.9614324617052269
RGS4,RGS4,0.0784060174901572,0.6446069516367477,0.9614324617052269
HLA-G,HLA-G,0.07837548361199449,0.644736217402457,0.9614324617052269
CRX,CRX,0.07836200409729788,0.6447932864579552,0.9614324617052269
DDX49,DDX49,0.07835128982067767,0.6448386495817021,0.9614324617052269
PTPN7,PTPN7,0.07833538036504054,0.6449060108814015,0.9614324617052269
CHN2,CHN2,0.07832402415572431,0.6449540952510334,0.9614324617052269
CD276,CD276,0.07827316351195503,0.6451694663979393,0.9615765817778911
USPL1,USPL1,0.07827275254990052,0.6451712067468792,0.9615765817778911
DCAF8,DCAF8,0.07824360196166064,0.6452946588841492,0.9616027269645387
SIN3B,SIN3B,0.07823235913027593,0.645342274540646,0.9616027269645387
ESAM,ESAM,0.07817358298125016,0.6455912260100407,0.9618347747622328
UBE2S,UBE2S,0.0781140193242152,0.645843551787106,0.9618347747622328
MAN2A1,MAN2A1,0.07808449281184225,0.6459686475493615,0.9618347747622328
PLGLB2,PLGLB2,0.07806056195730475,0.6460700430651544,0.9618347747622328
CCL18,CCL18,0.07805655569442971,0.6460870182967723,0.9618347747622328
ROBO3,ROBO3,0.07805410463443495,0.6460974039505792,0.9618347747622328
DERL2,DERL2,0.07798066886755567,0.6464085972432283,0.962129665136007
OR10A4,OR10A4,0.0778848836298502,0.6468145881484405,0.962379154969243
NPL,NPL,0.07781083192128467,0.6471285292529484,0.9624133395057214
SLC25A37,SLC25A37,0.07776661670174652,0.6473160076525822,0.9624133395057214
N4BP1,N4BP1,0.07775256640124398,0.6473755872735072,0.9624133395057214
ZNF211,ZNF211,0.07774379736627632,0.6474127730381688,0.9624133395057214
FAM155A,FAM155A,0.07768696462214199,0.6476537970452917,0.9624133395057214
SP5,SP5,0.07768616256257802,0.6476571987811287,0.9624133395057214
ERCC5,ERCC5,0.07766115416057462,0.6477632692184957,0.9624133395057214
GUCA1B,GUCA1B,0.077563925428104,0.648175719363089,0.9624133395057214
BNIP3L,BNIP3L,0.07755288601571073,0.6482225557468737,0.9624133395057214
POGLUT1,POGLUT1,0.07754183863418998,0.6482694272736055,0.9624133395057214
RPS9,RPS9,0.0775140672496419,0.648387260828008,0.9624133395057214
F8,F8,0.07746780713472896,0.6485835604755774,0.9624133395057214
TRHDE,TRHDE,0.07744400657127279,0.6486845646171835,0.9624155980244797
SELPLG,SELPLG,0.07741056518554207,0.6488264926442266,0.9625447967798967
PDCD10,PDCD10,0.0773752447940067,0.6489764085738975,0.9626461369862929
SPANXA1,SPANXA1,0.07736030258737495,0.6490398342418764,0.9626461369862929
CUL4B,CUL4B,0.07735339225292401,0.6490691675852754,0.9626461369862929
RPP30,RPP30,0.07730672767026651,0.6492672654324911,0.9626461369862929
RAB40A,RAB40A,0.07727238693655777,0.6494130619284242,0.9626461369862929
ZKSCAN5,ZKSCAN5,0.077265260420158,0.6494433197673908,0.9626461369862929
PLD2,PLD2,0.077215926548336,0.6496527972095177,0.9627368850727371
TOX,TOX,0.07721208433434751,0.6496691128157508,0.9627368850727371
TDP2,TDP2,0.07717479166114499,0.6498274810501068,0.9627869733100477
WIPF1,WIPF1,0.07716537039934583,0.6498674920701325,0.9627869733100477
HAND1,HAND1,0.07714263457690673,0.6499640524814212,0.9628487482948377
CDK9,CDK9,0.07712689722665851,0.6500308932514134,0.962866490256778
ARL4A,ARL4A,0.0770799692657337,0.6502302249439295,0.9630271393851918
DLGAP4,DLGAP4,0.07704730838381542,0.6503689697721744,0.9630271393851918
OR2A1,OR2A1,0.07703321776576345,0.6504288309016704,0.9630271393851918
HMG20B,HMG20B,0.07694631321383555,0.6507980749085028,0.9631607716540815
BBOF1,BBOF1,0.0769237493212254,0.6508939588083544,0.9631607716540815
CRABP1,CRABP1,0.07692182823665869,0.6509021225965157,0.9631607716540815
SLC5A4,SLC5A4,0.07685793646837877,0.6511736581080881,0.9632966231081567
HCN3,HCN3,0.0768253952719697,0.6513119729155495,0.9633146909819694
ZNF549,ZNF549,0.07672494002104993,0.6517390255783388,0.9635540973429954
HAPLN1,HAPLN1,0.07670051702045366,0.6518428684998475,0.9635540973429954
TBPL2,TBPL2,0.07666766275992093,0.6519825700550782,0.9635540973429954
RASAL2,RASAL2,0.07664629597927686,0.6520734312830031,0.9635540973429954
EFS,EFS,0.07663879775696665,0.652105318291021,0.9635540973429954
GRIN3B,GRIN3B,0.07662588068472392,0.6521602509757399,0.9635540973429954
TTI1,TTI1,0.07659109958281494,0.6523081742175474,0.9635540973429954
ASPSCR1,ASPSCR1,0.07657826043652075,0.6523627821230167,0.9635540973429954
IRX3,IRX3,0.07655392809252905,0.6524662781876682,0.9635540973429954
TMEM235,TMEM235,0.07655057542447796,0.6524805390478827,0.9635540973429954
OR2C3,OR2C3,0.07645231427204018,0.6528985552036414,0.9638986910005134
EXT1,EXT1,0.07642923570544757,0.6529967496514925,0.9638986910005134
GNAI1,GNAI1,0.07640388188605836,0.6531046314491218,0.9638986910005134
TDRD12,TDRD12,0.07635092949016567,0.6533299689724027,0.9638986910005134
CETP,CETP,0.07632817147766979,0.6534268243868788,0.9638986910005134
GTPBP1,GTPBP1,0.07626550043541139,0.6536935738055903,0.9638986910005134
ITGAE,ITGAE,0.07614029782662199,0.6542266056929509,0.9639959426710666
APIP,APIP,0.07613462240030949,0.6542507719929591,0.9639959426710666
ARMH1,ARMH1,0.07610496956735952,0.654377041140574,0.9639959426710666
SCARA3,SCARA3,0.07604418021079078,0.6546359269278467,0.9639959426710666
GPATCH4,GPATCH4,0.07603451387498288,0.6546770969560805,0.9639959426710666
ANG,ANG,0.07603223342804621,0.6546868097864692,0.9639959426710666
LCT,LCT,0.07599719704983278,0.6548360429984489,0.9639959426710666
SHKBP1,SHKBP1,0.07593095911841152,0.6551182114841011,0.9639959426710666
KCNB2,KCNB2,0.07592351577833602,0.6551499224843621,0.9639959426710666
METRN,METRN,0.07589986638782158,0.6552506803699724,0.9639959426710666
HYDIN,HYDIN,0.07585937548487354,0.6554232052122407,0.9639959426710666
TPSD1,TPSD1,0.0758012335478706,0.6556709688657426,0.9639959426710666
BPY2C,BPY2C,0.07579745498511652,0.6556870719318476,0.9639959426710666
BPY2B,BPY2B,0.07579745498511652,0.6556870719318476,0.9639959426710666
BPY2,BPY2,0.07579745498511652,0.6556870719318476,0.9639959426710666
SNX15,SNX15,0.0757853780617688,0.6557385410713773,0.9639959426710666
OR2T33,OR2T33,0.07575233298371867,0.6558793797765003,0.9639959426710666
ENTR1,ENTR1,0.07574592609419839,0.6559066874070395,0.9639959426710666
UBE3B,UBE3B,0.07574450096816014,0.6559127616804225,0.9639959426710666
MOV10L1,MOV10L1,0.07573409957418425,0.6559570958993421,0.9639959426710666
CPLX2,CPLX2,0.07572654212389497,0.6559893090064586,0.9639959426710666
GNG11,GNG11,0.07566488605837608,0.6562521365592853,0.9639959426710666
PRDM2,PRDM2,0.0756546860145327,0.6562956212430398,0.9639959426710666
NRXN1,NRXN1,0.07561828365094042,0.6564508203678295,0.9639959426710666
MRGPRF,MRGPRF,0.07559237014356479,0.6565613095721178,0.9639959426710666
EXOSC7,EXOSC7,0.07559230376494383,0.656561592604436,0.9639959426710666
PDAP1,PDAP1,0.07556626312753427,0.6566726311168045,0.9639959426710666
FPR3,FPR3,0.07556414820331,0.6566816495723994,0.9639959426710666
LRP3,LRP3,0.07553711155208782,0.6567969434198404,0.9639959426710666
C10orf99,C10orf99,0.07552915123889105,0.6568308905013022,0.9639959426710666
LRCH4,LRCH4,0.07542031721425205,0.6572950855725782,0.9639959426710666
FAM20C,FAM20C,0.0753273059020682,0.6576918944007953,0.9639959426710666
PRKAB1,PRKAB1,0.07532095255042534,0.6577190027086587,0.9639959426710666
RNF20,RNF20,0.07529991986621884,0.6578087474648245,0.9639959426710666
CEP89,CEP89,0.07527958953933156,0.6578954998029665,0.9639959426710666
PRAG1,PRAG1,0.07524900895548305,0.6580259997149259,0.9639959426710666
SLC22A25,SLC22A25,0.07524778564550763,0.6580312202884016,0.9639959426710666
HMGB2,HMGB2,0.07523347154396492,0.6580923080503218,0.9639959426710666
KHDC1,KHDC1,0.07520678233515814,0.6582062144303003,0.9639959426710666
FER1L5,FER1L5,0.07516800663585127,0.658371718039348,0.9639959426710666
ACAT2,ACAT2,0.07515863003586391,0.658411741930278,0.9639959426710666
NHLH2,NHLH2,0.07512279633360565,0.6585647062300151,0.9639959426710666
ATP1B2,ATP1B2,0.07505388050669261,0.6588589275058068,0.9639959426710666
KNL1,KNL1,0.07504529336411835,0.6588955920007087,0.9639959426710666
CCDC102B,CCDC102B,0.07504215649546551,0.6589089856742025,0.9639959426710666
PRG4,PRG4,0.0750025299023607,0.6590781906893631,0.9639959426710666
MCAT,MCAT,0.07500157272397656,0.659082278034558,0.9639959426710666
TMEM59L,TMEM59L,0.0749987710840597,0.6590942416593153,0.9639959426710666
CTAG2,CTAG2,0.07497460177370652,0.6591974534470354,0.9639959426710666
GEMIN4,GEMIN4,0.07495400965758306,0.6592853942051883,0.9640141197625808
PIPOX,PIPOX,0.0748431389740403,0.6597589563002535,0.9640141197625808
ITIH5,ITIH5,0.07483555654212873,0.6597913479182272,0.9640141197625808
ALB,ALB,0.07483533058452664,0.6597923132026352,0.9640141197625808
TSG101,TSG101,0.07482025870545174,0.6598567010615795,0.9640141197625808
ECI2,ECI2,0.0748099205300846,0.6599008676829768,0.9640141197625808
ZBTB1,ZBTB1,0.0747648697820772,0.6600933461473852,0.9640141197625808
SLC35G1,SLC35G1,0.07475720978369992,0.6601260754852946,0.9640141197625808
C2orf72,C2orf72,0.07472438752372816,0.6602663241803873,0.9640141197625808
TPST1,TPST1,0.07467089670970865,0.6604949135490193,0.9640141197625808
SLC5A8,SLC5A8,0.07465321142479203,0.660570497081693,0.9640141197625808
RBM42,RBM42,0.07463409830772438,0.6606521866199131,0.9640141197625808
ZBTB8B,ZBTB8B,0.074627972585319,0.660678368800142,0.9640141197625808
NR2C2,NR2C2,0.07456830007659895,0.6609334380872757,0.9641872086954201
RPL11,RPL11,0.07452908044447693,0.6611011023603157,0.9641872086954201
KCNH8,KCNH8,0.07450716897372232,0.6611947811728174,0.9641872086954201
UBFD1,UBFD1,0.07446413973305203,0.6613787602314248,0.9641872086954201
SPATA24,SPATA24,0.074461942809179,0.6613881540893983,0.9641872086954201
SPATA33,SPATA33,0.07441035283185812,0.6616087630620712,0.9641872086954201
USP12,USP12,0.07439860002848962,0.6616590243108331,0.9641872086954201
C15orf65,C15orf65,0.07438355224377087,0.6617233787842889,0.9641872086954201
N4BP2,N4BP2,0.07436884984401822,0.6617862584674293,0.9641872086954201
SRSF9,SRSF9,0.07431711605393157,0.6620075332947069,0.9641872086954201
PRKAG2,PRKAG2,0.07431414999695733,0.662020220515592,0.9641872086954201
CDKN2AIPNL,CDKN2AIPNL,0.07427565351611688,0.6621848964897641,0.9641872086954201
FURIN,FURIN,0.07426593811671624,0.6622264584168842,0.9641872086954201
CYC1,CYC1,0.07426336519602125,0.6622374653922267,0.9641872086954201
MPV17,MPV17,0.07425168030762708,0.6622874543165133,0.9641872086954201
SS18L1,SS18L1,0.0742259696557078,0.6623974516906428,0.964248828693471
LCMT1,LCMT1,0.07417274335640128,0.6626251908505942,0.964360045559245
ASTN2,ASTN2,0.07417080331229658,0.6626334922734436,0.964360045559245
ATF7IP2,ATF7IP2,0.07410662295046698,0.6629081415261874,0.9645198046579827
MOSMO,MOSMO,0.07407496131559367,0.6630436482298583,0.9646369913316764
UBE3D,UBE3D,0.07403568741216784,0.663211748871924,0.9647866853266641
KIAA1210,KIAA1210,0.07401084969786502,0.6633180679334282,0.9647962947316149
DRICH1,DRICH1,0.07392941939187998,0.6636666798509384,0.9649489436285958
MCM7,MCM7,0.07392492098573816,0.663685940043024,0.9649489436285958
FOXP4,FOXP4,0.07392337773529309,0.6636925476100886,0.9649489436285958
GOLGA7,GOLGA7,0.07386571860579214,0.6639394383355377,0.9650690964165484
CHCHD6,CHCHD6,0.07386429314567076,0.6639455424577438,0.9650690964165484
PPIL4,PPIL4,0.07376749120572969,0.6643601187507796,0.9651575603477227
FCER1A,FCER1A,0.0736517732055601,0.6648558362700706,0.9651878482292973
ZNF16,ZNF16,0.07364860174585121,0.6648694242741029,0.9651878482292973
MGAT1,MGAT1,0.07359810024307331,0.6650858103170751,0.9651878482292973
ABCA8,ABCA8,0.07354566821941214,0.6653104963855759,0.9651878482292973
PPFIA4,PPFIA4,0.07354327022043515,0.665320773177858,0.9651878482292973
MNS1,MNS1,0.07353659957574288,0.6653493610083914,0.9651878482292973
CNRIP1,CNRIP1,0.0735287858469121,0.6653828482518415,0.9651878482292973
RIMS2,RIMS2,0.07336623553039225,0.666079633704075,0.9652046589478833
MSH3,MSH3,0.0733068788030606,0.6663341400122567,0.9652046589478833
TPST2,TPST2,0.07325545792700729,0.666554649146144,0.9652046589478833
GIPC3,GIPC3,0.07319561268881417,0.6668113193365055,0.9652046589478833
WHRN,WHRN,0.07318880550706829,0.6668405170158825,0.9652046589478833
NDUFB10,NDUFB10,0.07317946162897268,0.6668805959966912,0.9652046589478833
HIGD1A,HIGD1A,0.07317904406201133,0.6668823871005982,0.9652046589478833
ZNF66,ZNF66,0.07315202394489265,0.6669982905451087,0.9652046589478833
LGR6,LGR6,0.07313762006784033,0.6670600794294654,0.9652046589478833
CITED4,CITED4,0.07312516082735951,0.6671135280709514,0.9652046589478833
ALS2,ALS2,0.07309593084074581,0.6672389275350027,0.9652046589478833
CPA2,CPA2,0.07309121998611623,0.6672591383879453,0.9652046589478833
TBC1D23,TBC1D23,0.07308462581770614,0.6672874295591424,0.9652046589478833
SLC25A20,SLC25A20,0.07307764728764812,0.6673173702620614,0.9652046589478833
EPN1,EPN1,0.07306715024071947,0.6673624077727035,0.9652046589478833
C20orf144,C20orf144,0.0730093142114859,0.6676105734240199,0.9652046589478833
KLHDC8A,KLHDC8A,0.07297874707850928,0.6677417464121538,0.9652046589478833
DSCC1,DSCC1,0.07297015236879731,0.6677786307091281,0.9652046589478833
FDX2,FDX2,0.07294706843172047,0.6678776994928599,0.9652683542863948
DLX4,DLX4,0.07292478133628148,0.6679733537417655,0.9652997463015904
DDX4,DDX4,0.07285327982233908,0.6682802667477619,0.9653892370176509
UCHL1,UCHL1,0.07276534868561028,0.6686577749688225,0.9654444450336354
VWA1,VWA1,0.07274124847854216,0.668761256594767,0.9654444450336354
JMJD7,JMJD7,0.07264869806826742,0.6691587060697579,0.9654444450336354
BOLA1,BOLA1,0.0726332654652022,0.669224988633459,0.9654444450336354
SAP130,SAP130,0.07262841834338639,0.6692458073838345,0.9654444450336354
IFITM2,IFITM2,0.0726189631746039,0.6692864187399692,0.9654444450336354
DCAF4L2,DCAF4L2,0.07255325674056985,0.6695686631923461,0.9654444450336354
PRKAR1A,PRKAR1A,0.07254817715654235,0.6695904845954488,0.9654444450336354
TP53INP2,TP53INP2,0.07252154882591966,0.6697048817002551,0.9654444450336354
PRPF40B,PRPF40B,0.07247195545952387,0.6699179576819965,0.9654551078441724
GTSE1,GTSE1,0.07239584769577777,0.6702450011555603,0.9654551078441724
RHOBTB1,RHOBTB1,0.07231506879022997,0.6705921824409452,0.9654551078441724
VCP,VCP,0.07230953986128236,0.6706159477970242,0.9654551078441724
EIF3F,EIF3F,0.07228925082926693,0.67070316016762,0.9654551078441724
PLGLB1,PLGLB1,0.07222533721232546,0.6709779204780576,0.9654551078441724
MYPN,MYPN,0.07222060177984743,0.6709982794562388,0.9654551078441724
IGSF1,IGSF1,0.07220122703306459,0.6710815794379106,0.9654551078441724
KCNIP3,KCNIP3,0.07218761366356476,0.6711401112083331,0.9654551078441724
SLC39A12,SLC39A12,0.07217745871234055,0.6711837744755128,0.9654551078441724
SLC9A3R2,SLC9A3R2,0.07209873500202439,0.6715222990010337,0.9654748768680376
RAB34,RAB34,0.0720630474684055,0.6716757820963147,0.965588956077189
FAM78A,FAM78A,0.07202314759964831,0.6718473968879288,0.9656269975415583
CD247,CD247,0.0719675377639163,0.6720866096849917,0.9656269975415583
TMEM53,TMEM53,0.07195430658432087,0.6721435299685582,0.9656269975415583
FFAR3,FFAR3,0.07194272765325331,0.6721933437852334,0.9656269975415583
SNX33,SNX33,0.07192656121336637,0.6722628958647145,0.9656269975415583
EHD3,EHD3,0.07180437960768091,0.6727886385017241,0.9657648131609078
ZNF814,ZNF814,0.07175856410198996,0.6729858202779315,0.9658898549131254
KCNV2,KCNV2,0.07172151674276253,0.6731452812391632,0.9659152517968238
GNAS,GNAS,0.07170391524743518,0.6732210473369469,0.9659152517968238
ATXN2L,ATXN2L,0.07166895389354105,0.673371548807459,0.9660167163340996
RXFP4,RXFP4,0.07166130593535448,0.6734044733693091,0.9660167163340996
CXCR1,CXCR1,0.07161127320442662,0.6736198797060101,0.9661780598599224
SMARCAD1,SMARCAD1,0.07160960768116982,0.6736270507376645,0.9661780598599224
YPEL4,YPEL4,0.07155256781333003,0.6738726571611238,0.9662621960454804
SNX16,SNX16,0.07153202057259511,0.6739611391166859,0.9662621960454804
PRSS41,PRSS41,0.07152538054500748,0.6739897337871199,0.9662621960454804
OLIG1,OLIG1,0.0714674500672202,0.6742392251868926,0.9662621960454804
DNPH1,DNPH1,0.07145590714735563,0.6742889416150077,0.9662621960454804
PREPL,PREPL,0.07141934047147923,0.6744464466634222,0.9662621960454804
FAM167A,FAM167A,0.07139203513568454,0.6745640688843665,0.9662621960454804
SPAAR,SPAAR,0.071343100376143,0.6747748824295088,0.9662663391897869
ANTXRL,ANTXRL,0.0712726598159114,0.6750783869677882,0.9663361058021513
BATF3,BATF3,0.07126701823779778,0.6751026968055868,0.9663361058021513
DPF3,DPF3,0.0711656882472062,0.6755393879067347,0.9664494062282644
MPHOSPH9,MPHOSPH9,0.07115989660379336,0.6755643506945069,0.9664494062282644
C1orf189,C1orf189,0.07114614060308538,0.6756236423364502,0.9664494062282644
PEG10,PEG10,0.0711183444953956,0.6757434560596415,0.9664494062282644
RRP7A,RRP7A,0.07104306557748347,0.676067981487625,0.9666785245832884
SERF2,SERF2,0.07104231286775675,0.6760712266901685,0.9666785245832884
RBP5,RBP5,0.07103003698898716,0.6761241532341804,0.9666785245832884
ASCL1,ASCL1,0.07094082809602346,0.6765088167477474,0.9668443201218494
CBY1,CBY1,0.0709273999695338,0.6765667250357179,0.9668443201218494
BBC3,BBC3,0.07091134347560132,0.6766359704603357,0.9668443201218494
GYG2,GYG2,0.07091013379682706,0.6766411874411785,0.9668443201218494
RNF152,RNF152,0.07090093898240071,0.6766808423963918,0.9668443201218494
SLC52A1,SLC52A1,0.07081959592319756,0.6770316921801612,0.9669126529485519
TMPRSS11D,TMPRSS11D,0.07080567705237928,0.677091733926889,0.9669126529485519
GTPBP3,GTPBP3,0.07078181322217666,0.6771946797499863,0.9669126529485519
MAMDC4,MAMDC4,0.07077554681473415,0.6772217132682272,0.9669126529485519
CYP2B6,CYP2B6,0.07076820302420257,0.6772533951638615,0.9669126529485519
SLC9B2,SLC9B2,0.07072967392818585,0.6774196227407678,0.9669604614575007
NBEAL2,NBEAL2,0.070713437577624,0.6774896763594376,0.9669765631187484
DEXI,DEXI,0.07066592129623266,0.6776947061945771,0.9671118957322188
FIZ1,FIZ1,0.07055697755869447,0.6781648779013412,0.9674273386786261
KDM5C,KDM5C,0.07054505433632244,0.6782163425850479,0.9674273386786261
PCBD2,PCBD2,0.07049539536779023,0.6784307030250922,0.9674273386786261
ENSA,ENSA,0.07049138615247665,0.6784480104947128,0.9674273386786261
ASAP1,ASAP1,0.0704701685312691,0.6785396080103747,0.9674273386786261
PRPF18,PRPF18,0.07042955538553104,0.678714949627991,0.9674273386786261
PLCH2,PLCH2,0.07040016947818756,0.6788418295753458,0.9674273386786261
KIAA1143,KIAA1143,0.0703963554596856,0.678858298055257,0.9674273386786261
PTP4A3,PTP4A3,0.07037974937397869,0.6789300028745417,0.9674273386786261
SUMF1,SUMF1,0.07037805574281415,0.6789373161037078,0.9674273386786261
NGEF,NGEF,0.07034711784035363,0.679070913424442,0.9674273386786261
ULK4,ULK4,0.07032061668437489,0.6791853594724294,0.9674889827357002
ZC3H7A,ZC3H7A,0.07029492942486448,0.679296297434679,0.9674889827357002
EID1,EID1,0.07028730841804363,0.6793292122652754,0.9674889827357002
MRPL19,MRPL19,0.07019167875782391,0.6797422827153223,0.9677674381361308
AP5S1,AP5S1,0.07018914434033209,0.679753231333566,0.9677674381361308
LRIG1,LRIG1,0.07016047814115552,0.6798770730716245,0.9678652362432681
IL24,IL24,0.07012524265856204,0.6800293062916548,0.9680034329968806
FCHO1,FCHO1,0.06998022436080098,0.6806559821912009,0.9681343777587356
TMCC3,TMCC3,0.06997549167147447,0.6806764373897972,0.9681343777587356
