ProteinID,GeneName,corr,p-value,q-value
SMYD4,SMYD4,0.4742209606843039,0.0046055513956794,0.7260648207847398
M0R2K9,FKBP8,0.4741462059374152,0.0093631935597046,0.7260648207847398
SYUA,SNCA,0.4733905653040361,0.0046876254894488,0.7260648207847398
A0A499FJ16,TNK2,0.4709957482104432,0.0065120714870777,0.7260648207847398
IP3KA,ITPKA,0.4698628057950264,0.0116406565201942,0.7260648207847398
BACH,ACOT7,0.4683921793598489,0.0034581637978384,0.7260648207847398
G3V483,G2E3,0.4670389963741149,0.0122226847340943,0.7260648207847398
ABHD6,ABHD6,0.4629737429608485,0.0114355787986636,0.7260648207847398
KHNYN,KHNYN,0.4622028407131774,0.0077379225682875,0.7260648207847398
F172A,FAM172A,0.4616594005735455,0.0059889561656748,0.7260648207847398
ZN768,ZNF768,0.4575780661566396,0.0044060551380988,0.7260648207847398
CUL7,CUL7,0.4567738779855324,0.0044847698954863,0.7260648207847398
H0YNJ6,GMPR2,0.4562911059351162,0.0045326067753299,0.7260648207847398
BORC6,BORCS6,0.4561349681571426,0.0086937958235235,0.7260648207847398
PUR4,PFAS,0.4525276073554075,0.0049209121859709,0.7260648207847398
K7EMQ3,DNM2,0.4517661536296017,0.0233865044908439,0.7490662046343467
FSD1,FSD1,0.4504940197873513,0.0124823506663922,0.7260648207847398
SPAT2,SPATA2,0.4491514279677798,0.0243013187618551,0.7490662046343467
ZDH18,ZDHHC18,0.4485184697380762,0.0129218764208775,0.7260648207847398
TYSY,TYMS,0.4448767338227123,0.0057997537367216,0.7260648207847398
KDM8,KDM8,0.444197442495949,0.0157780841316489,0.7260648207847398
PHAG1,PAG1,0.4440544655044546,0.0108970590701166,0.7260648207847398
ENPP1,ENPP1,0.4436997607478046,0.00857692829297,0.7260648207847398
NEPR1,CNEP1R1,0.4433764195700337,0.020536636523939,0.7438959590164824
PPCEL,PREPL,0.4425745183656651,0.0060893618594744,0.7260648207847398
CBX2,CBX2,0.4420104742635882,0.0088631484857334,0.7260648207847398
EMAL4,EML4,0.4419871145436122,0.0347181025125821,0.7907066786974719
WDR60,WDR60,0.4417748220627469,0.0348155006053811,0.7907066786974719
SIAH1,SIAH1,0.4391809188738243,0.0119103895793209,0.7260648207847398
DYHC2,DYNC2H1,0.437211724261433,0.0097208968624335,0.7260648207847398
MOB3A,MOB3A,0.4368032050072622,0.0124328402568535,0.7260648207847398
NAA80,NAA80,0.4352621028356489,0.0262567063062628,0.761098999903908
ARK72,AKR7A2,0.4338743165686878,0.0103581020198949,0.7260648207847398
DEN6A,DENND6A,0.4335996040279117,0.0131670897126875,0.7260648207847398
FLRT2,FLRT2,0.4308296648004944,0.0315530634601815,0.7853438028865682
SENP5,SENP5,0.4291529119216917,0.0286873648908206,0.7683679617565689
CPNE2,CPNE2,0.4287111904266811,0.0081102082158868,0.7260648207847398
NACC2,NACC2,0.42564175224842,0.0213325088528415,0.7438959590164824
KBTB6,KBTBD6,0.4248459303186077,0.021602642714699,0.7438959590164824
CDKAL,CDKAL1,0.4246978545333221,0.0087928681792566,0.7260648207847398
TNS2,TNS2,0.423058832445558,0.0126715308770815,0.7260648207847398
FLCN,FLCN,0.4217671853509287,0.0162018865045317,0.7260648207847398
RB,RB1,0.4209829378069407,0.0094679230115182,0.7260648207847398
KPCD3,PRKD3,0.4198277298642753,0.0134417962109191,0.7260648207847398
F120C,FAM120C,0.4180713232982004,0.0138767768302962,0.7260648207847398
OBI1,OBI1,0.4169832021131569,0.0141521420683881,0.7260648207847398
ZEB1,ZEB1,0.4166469845960974,0.0142381493319624,0.7260648207847398
LTMD1,LETMD1,0.4161233367022329,0.0143729767835426,0.7260648207847398
A0A0A0MSY4,DOCK9,0.4152757741127383,0.0131103233762271,0.7260648207847398
DNMBP,DNMBP,0.413717513901661,0.0109165055657631,0.7260648207847398
ANM5,PRMT5,0.4134512449563746,0.0109729853608274,0.7260648207847398
PHF23,PHF23,0.4133601130455793,0.0151023229563159,0.7260648207847398
INSR,INSR,0.4128434745732502,0.018858382595022,0.7438959590164824
TMX4,TMX4,0.4120893581078231,0.0154480062383169,0.7260648207847398
A0A087X0R0,KDM6A,0.4102825213597691,0.0159509133772805,0.7260648207847398
MEF2C,MEF2C,0.4099826967795436,0.0375123640796129,0.7955060720226004
S2533,SLC25A33,0.4097718719415588,0.0419223461508676,0.8098675539771174
SELN,SELENON,0.4096712316114463,0.0220960506426987,0.748886147167159
DP13A,APPL1,0.4094078375944179,0.0118616416629546,0.7260648207847398
A0A1B0GVB0,EFHC1,0.4079510673662229,0.0385619358791253,0.797556897590502
TTC7B,TTC7B,0.4070624678020111,0.048360858749112,0.8197453106657769
F5GXE4,ATE1,0.4062658545864917,0.0233384111540422,0.7490662046343467
CHD9,CHD9,0.4062214099625357,0.0126042608189609,0.7260648207847398
CNTRB,CNTROB,0.4061372144650845,0.0210843877252173,0.7438959590164824
G3V5N8,ZFYVE1,0.4048413762996275,0.0215385993974386,0.7438959590164824
NEST,NES,0.4042895252286422,0.0130733786398651,0.7260648207847398
RFIP2,RAB11FIP2,0.4041126284381552,0.0217975668721591,0.7438959590164824
MICA1,MICAL1,0.4039827830851785,0.0131492057373585,0.7260648207847398
CP070,C16orf70,0.4038636007577689,0.0268767190455584,0.76431305297539
BTBD2,BTBD2,0.4029704713757873,0.016386778172416,0.7260648207847398
ARH40,ARHGEF40,0.4028892425409341,0.0181537548788457,0.7438959590164824
SNR48,SNRNP48,0.4021179024024314,0.0225195860473601,0.7490662046343467
PRDM2,PRDM2,0.4019992165072152,0.0184352613079439,0.7438959590164824
A0A0B4J269,A0A0B4J269,0.4019253919667033,0.0136674672790401,0.7260648207847398
KANK2,KANK2,0.4012743344060884,0.0138350205229358,0.7260648207847398
CENPV,CENPV,0.3982192991811309,0.0146445943233415,0.7260648207847398
HEG1,HEG1,0.3973740461612167,0.0199573592608626,0.7438959590164824
SUN2,SUN2,0.3964918296605955,0.0151197832285514,0.7260648207847398
EFMT1,EEF1AKMT1,0.3963351490806062,0.0247249435633051,0.7505873927109805
BIEA,BLVRA,0.3960811533433539,0.0204010366861769,0.7438959590164824
TOP3A,TOP3A,0.3960496940165958,0.0204119336895729,0.7438959590164824
A0A087X2H1,HECTD1,0.3960349250042697,0.0152476165325284,0.7260648207847398
IFT52,IFT52,0.394902857455938,0.0621963038793307,0.820300888657738
DEFI8,DEF8,0.3944032912718675,0.020989003212632,0.7438959590164824
IPO4,IPO4,0.3936825990428544,0.0159202425227085,0.7260648207847398
E7ESJ3,ANKRD26,0.3930054762201905,0.0260732806806816,0.7582764005220021
COF2,CFL2,0.3924039306374542,0.0162962135067439,0.7260648207847398
H0YBA3,NRG1,0.3907079272731427,0.0327821323303475,0.7853438028865682
PRIPO,PRIMPOL,0.3904666073867388,0.0271414060728243,0.76431305297539
ARAID,ATRAID,0.3903270693041779,0.0537270167823371,0.820300888657738
R4GMX3,COMMD3-BMI1,0.3886175689142219,0.0231253002848515,0.7490662046343467
EIF3K,EIF3K,0.3884663631155871,0.0175011556855071,0.7438959590164824
KI13A,KIF13A,0.3866652658236156,0.0238854961201101,0.7490662046343467
ZIC2,ZIC2,0.3864979642072872,0.0421906033302986,0.8099860491211154
VIR,VIRMA,0.3861752839606207,0.0182359984061461,0.7438959590164824
BABA1,BABAM1,0.3860243287619455,0.0182853093204268,0.7438959590164824
TYRO3,TYRO3,0.3856953235405296,0.0426567216672496,0.8133204504252007
ZN579,ZNF579,0.3850374892140137,0.0186104267558648,0.7438959590164824
A0A0C4DFS6,SPRY4,0.3848538221828963,0.0186714670174907,0.7438959590164824
E9PF82,CAMK2D,0.3847721435340562,0.0296677343084182,0.7732605021099563
SNTB2,SNTB2,0.3844115569417923,0.0188191377238131,0.7438959590164824
ESPL1,ESPL1,0.3840866892090269,0.0249210600821454,0.7505873927109805
TZAP,ZBTB48,0.3839109236896573,0.0362211267465702,0.7950050659938608
SYDE1,SYDE1,0.3825554092222368,0.0255533476472526,0.75770390983291
H7BYJ1,RNF34,0.3819391587356447,0.0309942229290426,0.7853438028865682
Z280D,ZNF280D,0.3818067137150043,0.0258672695214503,0.75770390983291
ITB5,ITGB5,0.3807937844420019,0.0200641638013674,0.7438959590164824
LATS2,LATS2,0.3805037107654176,0.0666146481027661,0.820300888657738
HSBP1,HSBP1,0.380210026057971,0.0265473573993448,0.76431305297539
SGPP1,SGPP1,0.380114738412925,0.0203053469799552,0.7438959590164824
SYNEM,SYNM,0.3799101399599273,0.0222859467206573,0.7490662046343467
CNEP1,CTDNEP1,0.3796714569143697,0.038509321914893,0.797556897590502
S14L1,SEC14L1,0.3796484129718642,0.0267900361784921,0.76431305297539
H3BLY8,CNEP1R1,0.379330498247946,0.046499632998293,0.8197453106657769
KCC4,CAMK4,0.3790081483585182,0.0388776083575202,0.797556897590502
SATT,SLC1A4,0.3787926572100633,0.0271633207858521,0.76431305297539
NEMF,NEMF,0.3779233964618322,0.0211002194751803,0.7438959590164824
PKHG2,PLEKHG2,0.3778470963333001,0.0329951257441247,0.7853438028865682
DNLZ,DNLZ,0.3773812710144829,0.0332294017695805,0.7853438028865682
ATPMD,ATP5MD,0.3769147063701629,0.0762508739448152,0.8292979211664165
F6TLX2,GLOD4,0.376812463424203,0.0215129891888676,0.7438959590164824
PDLI3,PDLIM3,0.3766293184522793,0.0367608035949518,0.7950050659938608
FXR1,FXR1,0.3763379567220152,0.0216913303524801,0.7438959590164824
MINY1,MINDY1,0.3762714271028483,0.076794455604701,0.8292979211664165
POC1B,POC1B,0.376021059726623,0.0701559287723215,0.820300888657738
DCLK2,DCLK2,0.3760119792723506,0.0370954712829343,0.7955060720226004
WIPI1,WIPI1,0.3749319184426887,0.0647894289857308,0.820300888657738
T22D1,TSC22D1,0.3743803759490665,0.0224401378425384,0.7490662046343467
ZBT17,ZBTB17,0.3738866638048158,0.0499995021107884,0.8197453106657769
KTNB1,KATNB1,0.3734950284126628,0.0227857859246506,0.7490662046343467
GRDN,CCDC88A,0.3729391323655806,0.0298328123768427,0.7732605021099563
ACAP2,ACAP2,0.3720397523692486,0.0233635436800494,0.7490662046343467
HSDL1,HSDL1,0.371748375879726,0.0234806713422426,0.7490662046343467
DCA11,DCAF11,0.3702506877512095,0.0440102741898083,0.8133204504252007
ESTD,ESD,0.3699453578352293,0.0242163343590514,0.7490662046343467
KPCE,PRKCE,0.369911365840704,0.0312956672680765,0.7853438028865682
PTPRG,PTPRG,0.3695973889935316,0.0314506590023654,0.7853438028865682
BPL1,HLCS,0.3689768188108616,0.0376933010933153,0.7955060720226004
EPMIP,EPM2AIP1,0.3682745808390257,0.0321105491333834,0.7853438028865682
NFIL3,NFIL3,0.3682231284705699,0.0321364428876167,0.7853438028865682
ITPI2,ITPRID2,0.3681750988346707,0.0249571159855103,0.7505873927109805
TEX30,TEX30,0.3677826985236743,0.0323587899560353,0.7853438028865682
TRI32,TRIM32,0.3676621589672931,0.0251752323559873,0.7542736168230743
PCYXL,PCYOX1L,0.3671665432251896,0.0326719541681818,0.7853438028865682
TIAM1,TIAM1,0.3671386602275,0.0459592153805171,0.8197453106657769
STX2,STX2,0.3671305906428218,0.0387359550903698,0.797556897590502
METL9,METTL9,0.3660880811113305,0.0258544449911174,0.75770390983291
CO1A2,COL1A2,0.3660050914720705,0.046685956462959,0.8197453106657769
GGA2,GGA2,0.3659764004126282,0.0306064629604285,0.7794917676511446
EST1A,SMG6,0.3658328933816242,0.0259659722315656,0.75770390983291
RAB6B,RAB6B,0.3653008239592343,0.0336353136662519,0.7853438028865682
MPP9,MPHOSPH9,0.364844601527845,0.0516547610378948,0.820300888657738
CASP9,CASP9,0.3647531538941926,0.0796911121537895,0.8310509826025962
SRR,SRR,0.3642079074815931,0.0404339530837087,0.8002304550403606
CMC4,CMC4,0.3640796303875054,0.040509828035968,0.8002304550403606
DC2L1,DYNC2LI1,0.36365258268221,0.0880592587411858,0.8409547907438316
MACIR,MACIR,0.3633554252279627,0.0680655203585369,0.820300888657738
CD123,CDC123,0.3632362273704078,0.0271235968713051,0.76431305297539
D6W601,ADAT3,0.3631074304963424,0.0446717088068312,0.8133204504252007
REN3A,UPF3A,0.3623379699980939,0.0415513849677466,0.8088265844882225
PKN1,PKN1,0.3621854276662887,0.0276040037509004,0.76431305297539
A0A590UJI0,KIAA1549L,0.3621806772548599,0.0752138275646076,0.8292979211664165
OPA1,OPA1,0.3621299320014016,0.0383638725698083,0.797556897590502
SRGEF,SERGEF,0.3617624422231922,0.049487422087468,0.8197453106657769
R3HCL,R3HCC1L,0.3610442911644484,0.0499745394240477,0.8197453106657769
TNR5,CD40,0.3608187186801124,0.0907503847752028,0.8522376786073917
NTAQ1,WDYHV1,0.3606460932380753,0.0765497481388773,0.8292979211664165
ELMO2,ELMO2,0.3603659171368416,0.028452437057036,0.7667366218550501
PCBP3,PCBP3,0.3603578864130027,0.0362998149995188,0.7950050659938608
BBS7,BBS7,0.3597331270843786,0.0710668067058265,0.820300888657738
CTIF,CTIF,0.3597269885918007,0.0366518914874367,0.7950050659938608
DMD,DMD,0.3597139008815405,0.0431611555092916,0.8133204504252007
CP250,CEP250,0.3594648213544303,0.0367990076716992,0.7950050659938608
PKHM2,PLEKHM2,0.3594468115094471,0.0368091315167379,0.7950050659938608
WDTC1,WDTC1,0.3591010429488885,0.0401345252558677,0.8002304550403606
BBS2,BBS2,0.3590998643682012,0.0557333702186822,0.820300888657738
STRN3,STRN3,0.3590846526690607,0.0290626823126508,0.7718430971425583
RBL2A,RABL2A,0.3584915361845209,0.0439279084681447,0.8133204504252007
N4BP1,N4BP1,0.3583369006118688,0.0294237738080603,0.7723437378946411
S39AA,SLC39A10,0.3580887698267899,0.0375790557115456,0.7955060720226004
MAGA3,MAGEA3,0.3576652743940562,0.0616708768022671,0.820300888657738
TP8L3,TNFAIP8L3,0.3575902049242135,0.0938903941515575,0.8531114314254873
CROCC,CROCC,0.3573364325164206,0.0299126660903399,0.7732605021099563
KCD20,KCTD20,0.35701224763902,0.0527803971719136,0.820300888657738
SPN1,SNUPN,0.3563843569166799,0.0417781640026225,0.8098675539771174
TRIM8,TRIM8,0.3560112209476229,0.0493365769223025,0.8197453106657769
FARP1,FARP1,0.3558790522576119,0.0388596657498564,0.797556897590502
KPCG,PRKCG,0.3556478235708413,0.0457539298285089,0.8197453106657769
CCD61,CCDC61,0.3550187810295621,0.0500187317498188,0.8197453106657769
PKHG4,PLEKHG4,0.3550038071060972,0.0816171522981417,0.8315745771691629
ZC21A,ZC2HC1A,0.3540950607054609,0.039919102709476,0.8002304550403606
TSTD2,TSTD2,0.3540211230802274,0.0700342881924785,0.820300888657738
E5KLJ9,OPA1,0.353840914010479,0.0400719099002201,0.8002304550403606
CCND3,CCND3,0.3536708019320511,0.0470588013351268,0.8197453106657769
EOGT,EOGT,0.3533352713458689,0.0403773351660432,0.8002304550403606
TAF7,TAF7,0.3532969139661677,0.0404005807847095,0.8002304550403606
ZN668,ZNF668,0.3529805536328005,0.0405927160012529,0.8002304550403606
ATP7B,ATP7B,0.3525937637100175,0.0989079102231563,0.8531114314254873
NEP,MME,0.3523175019742484,0.0409977997242603,0.8047683753434632
S26A6,SLC26A6,0.3521597617383656,0.0480760011263989,0.8197453106657769
ANR46,ANKRD46,0.3517784419339183,0.0483354468649759,0.8197453106657769
RBCC1,RB1CC1,0.3516151514929324,0.0328383358294304,0.7853438028865682
PAN3,PAN3,0.3510034784696571,0.0488661607914188,0.8197453106657769
CDK19,CDK19,0.3509345565984472,0.0418531873685499,0.8098675539771174
SENP7,SENP7,0.3508525572285608,0.0573054654071411,0.820300888657738
FBX30,FBXO30,0.3504239638130805,0.0421726134794656,0.8099860491211154
DHYS,DHPS,0.3503889734847119,0.0390577242484915,0.79855374960025
M18BP,MIS18BP1,0.3501670846148354,0.0336148352333654,0.7853438028865682
PERI,PRPH,0.3493400742178855,0.0500209709264745,0.8197453106657769
DEN5A,DENND5A,0.3490038350326929,0.0502570190920748,0.8197453106657769
MK11,MAPK11,0.3488452270387387,0.0636384653392894,0.820300888657738
LIS1,PAFAH1B1,0.3487069812475502,0.034412927645562,0.7907066786974719
CNBP,CNBP,0.3485331121342481,0.0345089872743276,0.7907066786974719
TRIM3,TRIM3,0.3482170674222097,0.043575901734826,0.8133204504252007
SP4,SP4,0.3479814530816344,0.0509802011607637,0.820300888657738
PEAK1,PEAK1,0.3473657075753598,0.0441271855105858,0.8133204504252007
RBM5,RBM5,0.346453537761672,0.0356749845013461,0.7950050659938608
ZNF91,ZNF91,0.346427884028482,0.0898000323166653,0.8481434992223528
ASAP3,ASAP3,0.3457084333220819,0.0662232350604727,0.820300888657738
FBX2,FBXO2,0.344815115360961,0.0532724851837348,0.820300888657738
VAT1,VAT1,0.3445817187908994,0.0367517845238839,0.7950050659938608
DCA15,DCAF15,0.34456839045102,0.0847453246633728,0.8336820238729021
CFA20,CFAP20,0.3438478321709451,0.0371811255085757,0.7955060720226004
PNPH,PNP,0.3435899199384031,0.0373329762614925,0.7955060720226004
PSMD2,PSMD2,0.3428411242970833,0.0377767059704249,0.7955060720226004
MTMRA,MTMR10,0.3425815358793162,0.0473301861043722,0.8197453106657769
STAR4,STARD4,0.3425507965008043,0.0549612688066153,0.820300888657738
CDKN3,CDKN3,0.3422143760651245,0.0691976190855578,0.820300888657738
TPC2B,TRAPPC2B,0.341974097330211,0.0553980793646326,0.820300888657738
NFS1,NFS1,0.3418628125969901,0.0383628987805026,0.797556897590502
Q5JW28,STAU1,0.3414434151670938,0.0698676332506873,0.820300888657738
X6R8W7,RAP1GAP,0.3413408623793663,0.0699571351879081,0.820300888657738
TMED8,TMED8,0.3413121159586439,0.0482105761094289,0.8197453106657769
NCS1,NCS1,0.3403841987095346,0.0488623686593083,0.8197453106657769
FBX38,FBXO38,0.340372639799418,0.0488705321105991,0.8197453106657769
ACADV,ACADVL,0.3402183493467379,0.039364885445602,0.8002304550403606
PAQR4,PAQR4,0.3399003976233832,0.0964300004512191,0.8531114314254873
PNMA1,PNMA1,0.3397647622227862,0.0570969558847661,0.820300888657738
CCD50,CCDC50,0.3397173793513537,0.0396743178494721,0.8002304550403606
NETO2,NETO2,0.3394182328569602,0.0832633365521239,0.8336820238729021
CN119,C14orf119,0.3385485279131278,0.0580495770259435,0.820300888657738
X6RHX1,SCYL3,0.3378203493609644,0.1149019354572319,0.8605477979041835
BRD4,BRD4,0.3367008730627472,0.041579487377799,0.8088265844882225
GFPT2,GFPT2,0.3361740626538859,0.0519086521175115,0.820300888657738
RTN1,RTN1,0.3361025378740572,0.0932010167718679,0.8531114314254873
ASXL1,ASXL1,0.3359878783419536,0.0866296930612073,0.8404964658607491
H7C0V5,ANKHD1-EIF4EBP3,0.3356932753575784,0.0522659425408527,0.820300888657738
ZNF76,ZNF76,0.3355512442710475,0.11751620536621,0.8607168042053948
B3GLT,B3GLCT,0.3347122306941956,0.0530010645499449,0.820300888657738
PCBP4,PCBP4,0.3336883476731064,0.0619820314716493,0.820300888657738
NU214,NUP214,0.3333880873589556,0.0437564188624556,0.8133204504252007
OGRL1,OGFRL1,0.3331866317007769,0.0541605497021483,0.820300888657738
A0A494C0W0,PARN,0.3328970735108811,0.0440867692355455,0.8133204504252007
CDK17,CDK17,0.3328287163290897,0.0441329186326716,0.8133204504252007
ANM7,PRMT7,0.3324683541115525,0.063001252917645,0.820300888657738
A8MUP8,RARA,0.3324039221529069,0.0630554446053421,0.820300888657738
DHX30,DHX30,0.3320729075077518,0.0446457847475012,0.8133204504252007
E9PBG7,CAMK2D,0.3320596695491382,0.0550299330100475,0.820300888657738
SNPC1,SNAPC1,0.3315717151703231,0.0684267899492601,0.820300888657738
UBP16,USP16,0.331276681817902,0.0451912651160938,0.8193938851913967
CQ080,C17orf80,0.3311947058701385,0.0557046833421542,0.820300888657738
CTU1,CTU1,0.3307231717987656,0.0523158110972228,0.820300888657738
DYH9,DNAH9,0.3302824435038229,0.0648602596090679,0.820300888657738
GA2L1,GAS2L1,0.3296011511068769,0.124576308616201,0.8607168042053948
IBP2,IGFBP2,0.3293730341079596,0.0755081425312508,0.8292979211664165
D6RJ07,ZNF346,0.3290830575914618,0.0573795384011125,0.820300888657738
DUS6,DUSP6,0.3290033825948533,0.0615487457810188,0.820300888657738
DEN10,DENND10,0.3289239722188359,0.0660370272569245,0.820300888657738
RASF8,RASSF8,0.3286077049110214,0.0577620058426195,0.820300888657738
CAF1B,CHAF1B,0.3284293719048627,0.0471860148942577,0.8197453106657769
T2EA,GTF2E1,0.3282756143102928,0.0541908199001404,0.820300888657738
JUND,JUND,0.3282747142521738,0.0580311286795267,0.820300888657738
EF2KT,EEF2KMT,0.3281851043548273,0.0666840380146919,0.820300888657738
H0YH31,BCKDHA,0.3277987770714159,0.1096778747539369,0.8531114314254873
B0QY89,EIF3L,0.3277702129442055,0.0476577507051044,0.8197453106657769
B4GN1,B4GALNT1,0.3277165698596805,0.0626331614158888,0.820300888657738
NPHP4,NPHP4,0.3271118423390494,0.0776577229228723,0.8292979211664165
CAPAM,PCIF1,0.3270545135761035,0.0481742350351271,0.8197453106657769
A0A0B4J2A0,A0A0B4J2A0,0.3268549664815608,0.0678612837003697,0.820300888657738
EAPP,EAPP,0.3267118802130598,0.0593074891975219,0.820300888657738
RFA1,RPA1,0.3262449607883877,0.0487638579614941,0.8197453106657769
FHOD1,FHOD1,0.3260082520306921,0.0489373506777589,0.8197453106657769
Q5T0I0,GSN,0.3258686218162875,0.0524381183478885,0.820300888657738
TRAF6,TRAF6,0.3253636703276008,0.0564908057422402,0.820300888657738
GBB4,GNB4,0.3252633207358341,0.0692912215949541,0.820300888657738
PARP2,PARP2,0.3252235475950909,0.0605435235705322,0.820300888657738
GEMI2,GEMIN2,0.3250062690816572,0.0607256572009092,0.820300888657738
ANR39,ANKRD39,0.3245114149098233,0.130854490622448,0.8607168042053948
TMCC3,TMCC3,0.3243100866104167,0.0701587828194847,0.820300888657738
TSC2,TSC2,0.3242958572867738,0.0502072334631697,0.8197453106657769
OGFD1,OGFOD1,0.3242268065913388,0.050258988927854,0.8197453106657769
PIWL2,PIWIL2,0.3241660906208066,0.1061789561007123,0.8531114314254873
X6RAB3,USP6NL,0.3240902532606912,0.0503614654201453,0.8197453106657769
LIMD1,LIMD1,0.324054067077916,0.0503886493967666,0.8197453106657769
IFT80,IFT80,0.3237868287376398,0.0706385941833598,0.820300888657738
VIP2,PPIP5K2,0.3237035120702878,0.0618267748237706,0.820300888657738
DNJB4,DNAJB4,0.3233691997181069,0.0621118637157611,0.820300888657738
VPS36,VPS36,0.322733845816487,0.0513884997292733,0.820300888657738
CREL1,CRELD1,0.3219065130665039,0.0633713833622907,0.820300888657738
C560,SDHC,0.3218143823292032,0.0724702554025036,0.8271347561517767
A0A0J9YXC7,LIMS4,0.3215992551175533,0.0595781737309843,0.820300888657738
HDAC6,HDAC6,0.3210492746159512,0.0731906010775274,0.8271347561517767
KDM3B,KDM3B,0.3209907881973537,0.0527328332429476,0.820300888657738
ZN593,ZNF593,0.3209354546495033,0.0783457967319087,0.8292979211664165
ZN330,ZNF330,0.3209157365661451,0.0733168942009518,0.827232358129049
RCC1L,RCC1L,0.3209140162578078,0.0527926836069959,0.820300888657738
SMRC1,SMARCC1,0.3206369739944663,0.0530091135326993,0.820300888657738
PTOV1,PTOV1,0.3204012609693814,0.1032371803389916,0.8531114314254873
EF2,EEF2,0.3203223215931701,0.0532557842526476,0.820300888657738
TBB6,TUBB6,0.3196691031934051,0.0537707998269504,0.820300888657738
DPH5,DPH5,0.3195628330828794,0.0538549608844784,0.820300888657738
GGYF2,GIGYF2,0.3192519547733465,0.0749046289441176,0.8292979211664165
LRP1,LRP1,0.3188750790879801,0.0660456773102848,0.820300888657738
G3V5R9,KLC1,0.3186861562911001,0.0620577293464973,0.820300888657738
LEG1,LGALS1,0.3186538242474157,0.0545791581481556,0.820300888657738
RTTN,RTTN,0.3185736793709176,0.0755594942122068,0.8292979211664165
PCCA,PCCA,0.3180863915692813,0.0550351487258562,0.820300888657738
ZCHC2,ZCCHC2,0.3180054469636104,0.0927348010474808,0.8531114314254873
DYH5,DNAH5,0.3177914702690767,0.0870186342229464,0.8409547907438316
ITB3,ITGB3,0.3177458926748822,0.0670641626538458,0.820300888657738
RS8,RPS8,0.3177104586641232,0.0553389183416841,0.820300888657738
HGS,HGS,0.3176741068248848,0.0553683628637575,0.820300888657738
MPRI,IGF2R,0.3176002347193208,0.0554282367810784,0.820300888657738
FBX5,FBXO5,0.3173629563196276,0.0874688203792042,0.8409547907438316
SPC25,SPC25,0.3173396668563699,0.0674335591619252,0.820300888657738
BORC5,BORCS5,0.3172050790254558,0.067556295851332,0.820300888657738
ORC6,ORC6,0.3171858705097513,0.067573827218883,0.820300888657738
TACC1,TACC1,0.3171727452771242,0.0557757341286685,0.820300888657738
RHG05,ARHGAP5,0.3167068040521701,0.0561564622323661,0.820300888657738
GLGB,GBE1,0.3166055909947121,0.0562394379753192,0.820300888657738
KPCA,PRKCA,0.3164392922573296,0.0563759836901471,0.820300888657738
E9PGC8,MAP1A,0.3162111601979327,0.0684681207855645,0.820300888657738
AGO2,AGO2,0.316114638012377,0.0566433134395114,0.820300888657738
SNF5,SMARCB1,0.3160771557762445,0.0643469065880015,0.820300888657738
KAP2,PRKAR2A,0.3155224004639313,0.057133576879026,0.820300888657738
NECT3,NECTIN3,0.3155199615436756,0.0785628804614285,0.8292979211664165
BRCA2,BRCA2,0.3154732699460063,0.0571743990078916,0.820300888657738
SERA,PHGDH,0.315223932578803,0.0573819290277414,0.820300888657738
VIP1,PPIP5K1,0.3147492156792811,0.0698267823164147,0.820300888657738
EDF1,EDF1,0.3146053820229302,0.0699615846622753,0.820300888657738
IKKB,IKBKB,0.3142649210171367,0.0702814784410706,0.820300888657738
A0A140T8X7,PPT2,0.3140144865641381,0.0910480322206892,0.8522376786073917
A8MYR2,MSRB1,0.3135124518414724,0.0915941161985356,0.8522376786073917
CNOT8,CNOT8,0.3131979517116706,0.0590904965869331,0.820300888657738
ANTR1,ANTXR1,0.313182371404607,0.0713062279518642,0.820300888657738
NEK4,NEK4,0.312669952083523,0.0717953353286781,0.8227828728536559
ABL1,ABL1,0.3126628931174549,0.0718020913781731,0.8227828728536559
PP4R1,PPP4R1,0.3120304754076122,0.060093249273389,0.820300888657738
AR2BP,ARL2BP,0.3114115061526087,0.0730076345550557,0.8271347561517767
KCTD5,KCTD5,0.3113520934538923,0.073065260318762,0.8271347561517767
ABCA1,ABCA1,0.3112447394361992,0.1482809308405142,0.8721100310825372
A0A3B3ISS6,GPNMB,0.3112352863408333,0.1217010233968156,0.8607168042053948
DOP2,DOP1B,0.3111985197110824,0.073214379232681,0.8271347561517767
PCGF6,PCGF6,0.3111507202374722,0.088416773664706,0.8409547907438316
ARL3,ARL3,0.3109847545977317,0.0610028360560501,0.820300888657738
LCAP,LNPEP,0.3109011475655139,0.0610760271548141,0.820300888657738
WDR76,WDR76,0.310654563605072,0.061292296304629,0.820300888657738
RFX3,RFX3,0.3103001461664398,0.1013715819928427,0.8531114314254873
NFAT5,NFAT5,0.3102691829515332,0.0616315125713971,0.820300888657738
JADE3,JADE3,0.3101834789572965,0.1081831304490222,0.8531114314254873
TPPC1,TRAPPC1,0.3100720445223558,0.0743154352919629,0.8292979211664165
HOME2,HOMER2,0.3099214110920964,0.0744636408485439,0.8292979211664165
TEP1,TEP1,0.3097381947886385,0.0746442138742762,0.8292979211664165
RAF1,RAF1,0.309694937917333,0.0621397243178766,0.820300888657738
SNTB1,SNTB1,0.309367752289069,0.0624307655838486,0.820300888657738
DJC15,DNAJC15,0.3088394709139778,0.0755349088981519,0.8292979211664165
HPS3,HPS3,0.3087560286248763,0.0629778031407475,0.820300888657738
