,feature,stat,p-value,effect_size,q-value,in_group_mean,out_group_mean
76,RREB1,-3.267486891823025,0.0010850689109981031,-0.44464864589994374,0.043385337930460365,-0.8142841028074592,0.2961008843155458
77,DPOE3,-3.2667258202275047,0.001087989964513985,-0.44454507717401315,0.043385337930460365,-1.4321614221099874,0.4887368475824719
78,CPVL,-3.2663728995924393,0.0010893469687995841,-0.4444970507587015,0.043385337930460365,-1.0908810711216579,0.18426610125630583
79,NOP58,-3.2600646297848654,0.0011138682904836257,-0.44363860397045923,0.04373120814391638,-1.355596459707506,0.5955791954364054
80,RL26,-3.2600646297848654,0.0011138682904836257,-0.44363860397045923,0.04373120814391638,-1.7104524766594402,0.6335182588472463
81,SHPRH,-3.252621320496048,0.0011434577102462356,-0.4426256978729414,0.04441614828925548,-0.900793891656039,0.7311524402815849
82,SMC1B,-3.249002695985111,0.001158103805646239,-0.44213326544946785,0.04441614828925548,-0.7342144666033137,0.6352199520672881
83,RAD51,-3.249002695985111,0.001158103805646239,-0.44213326544946785,0.04441614828925548,-0.9274697096207147,0.7974092115354147
84,GALT6,-3.2278809901039582,0.001247108464632242,-0.43925896534358083,0.045891764110131975,-1.1276530528671977,0.4252343041801309
85,NEP1,-3.2242397437432735,0.0012630760764256507,-0.4387634544762784,0.045891764110131975,-0.724721726842463,0.4750788932484934
86,NCOA5,-3.2242397437432735,0.0012630760764256507,-0.4387634544762784,0.045891764110131975,-1.2323314089790456,0.643011289798945
87,DLGP5,-3.2242397437432735,0.0012630760764256507,-0.4387634544762784,0.045891764110131975,-1.0688373570816687,0.3198045782133239
88,MRGBP,-3.221881607354841,0.0012735174660940833,-0.43844255275985894,0.04591836105481015,-0.7198142059708479,0.6366544197375298
89,PRDM2,-3.2080780392444246,0.0013362523421593065,-0.4365641250653993,0.046852714353021456,-0.8996142667661514,0.4152541130033456
90,TOPB1,-3.2063273007224775,0.001344409765406426,-0.43632587972918796,0.046852714353021456,-0.7715088612740063,0.4316489549313255
91,RBM22,-3.2063273007224775,0.001344409765406426,-0.43632587972918796,0.046852714353021456,-0.9992474124924795,0.43590459540442383
92,H33,-3.2059695476939174,0.0013460823293118189,-0.4362771957084153,0.046852714353021456,-0.6083545738269905,0.603798092306149
93,NAA50,-3.2025889031191834,0.001361982535169469,-0.43581714825231493,0.04706638849181948,-0.8021608339799332,0.38941537611909716
94,DEFI6,-3.197221015541813,0.0013875856393452905,-0.4350866712766937,0.04710966982105076,-1.0719277190603764,0.2080370760272234
95,HMDH,-3.197221015541813,0.0013875856393452905,-0.4350866712766937,0.04710966982105076,-1.865104485336801,0.5342391448673097
96,RNH2B,-3.1882750883848914,0.0014312430430713586,-0.43386928478721787,0.04717242375897333,-0.7699768007633236,0.8356391257460689
97,MAML2,-3.1875192149451586,0.0014349892307171993,-0.4337664234406919,0.04717242375897333,-1.4349241828848374,0.2404173355283717
98,ZN639,-3.1805328914639777,0.0014700445023699714,-0.432815705234752,0.04754533129600341,-0.8555005121545535,0.18055345294772457
99,H4,-3.1705024146808856,0.001521755680036717,-0.4314507302350071,0.04754533129600341,-0.6452773311170461,0.5806804460847723
100,P4R3A,-3.1705024146808856,0.001521755680036717,-0.4314507302350071,0.04754533129600341,-1.092046871968414,0.22457474896661536
101,TRMB,-3.1705024146808856,0.001521755680036717,-0.4314507302350071,0.04754533129600341,-0.76914639975643,0.6452488452146314
102,EF1A1,-3.1705024146808856,0.001521755680036717,-0.4314507302350071,0.04754533129600341,-0.7899413766710618,0.32441405219266395
103,CD11B,-3.1705024146808856,0.001521755680036717,-0.4314507302350071,0.04754533129600341,-0.8374393832881954,0.48722277448551177
104,RBM6,-3.1705024146808856,0.001521755680036717,-0.4314507302350071,0.04754533129600341,-0.9348456454802607,0.2819389972096433
105,TAF6L,-3.1705024146808856,0.001521755680036717,-0.4314507302350071,0.04754533129600341,-1.5917018860361496,0.18766546023795666
106,CAPG,-3.1705024146808856,0.001521755680036717,-0.4314507302350071,0.04754533129600341,-1.2613654697285352,0.13164032273038406
107,CL045,-3.156744637318368,0.001595409967398725,-0.4295785338720637,0.04905077539983138,-1.1319589692855976,0.27690269103656984
108,GTSE1,-3.154109350847153,0.00160988750987995,-0.4292199168064783,0.04905077539983138,-1.1089543970900764,0.2268132010499648
109,F5H039,-3.148669186665824,0.001640157506730238,-0.42847960423085485,0.04905077539983138,-0.6413784216222691,0.49078392382171016
110,SNX30,-3.148669186665824,0.001640157506730238,-0.42847960423085485,0.04905077539983138,-1.0240049733664358,0.6566251909011408
111,MINT,-3.1346775286392936,0.0017204311895240546,-0.4265755807408262,0.050183281598652346,-0.7126168299682916,0.4497935955081839
112,PKNX1,-3.1326392341647913,0.0017324223702938307,-0.4262982039959337,0.05035574356320734,-1.15448166985284,0.1654078221299915
113,DJC15,-3.1189741903388684,0.00181481857618073,-0.4244386270689181,0.05117250965869985,-0.9238348124942793,0.20246439910582587
114,CAN7,-3.116765085618498,0.0018284720978965661,-0.4241380059937358,0.05117250965869985,-0.8364228301140016,0.1432381167225641
115,NR2C2,-3.113542827097487,0.0018485567937310745,-0.42369951214952406,0.05156041912211522,-1.1909677142185762,0.7756382442821829
116,DPOE1,-3.098852642597702,0.0019427161903195313,-0.42170043124664536,0.05267578195730428,-0.9476143100883038,0.3104560326386932
117,ADDG,-3.098852642597702,0.0019427161903195313,-0.42170043124664536,0.05267578195730428,-1.226208957746202,0.15127419946677925
118,HSP7C,-3.098852642597702,0.0019427161903195313,-0.42170043124664536,0.05267578195730428,-0.4571794192170768,0.5808355537016227
119,UBP11,-3.098852642597702,0.0019427161903195313,-0.42170043124664536,0.05267578195730428,-0.6696326460053988,0.37233361269228543
120,SFR19,-3.089260334087224,0.002006555273910111,-0.4203950833963105,0.05344792247289826,-0.5774393308810235,0.7674054707639667
121,TDIF1,-3.089260334087224,0.002006555273910111,-0.4203950833963105,0.05344792247289826,-0.7415755712482058,0.5691243270016048
122,ZN143,-3.089260334087224,0.002006555273910111,-0.4203950833963105,0.05344792247289826,-2.2430021274426446,0.1356575188510745
123,TMX1,-3.080940199576906,0.0020634808702770717,-0.4192628564995549,0.05392389756900713,-0.9441102723909227,0.3156704025559997
124,EXOS8,-3.080940199576906,0.0020634808702770717,-0.4192628564995549,0.05392389756900713,-0.7820087016963851,0.5761270973283387
125,CENPK,-3.074085229787879,0.002111491006670601,-0.4183300132670377,0.05483257523278765,-0.7507345970453744,0.6741300713827678
126,ANM9,-3.0694573832276904,0.002144479988724184,-0.417700243118129,0.055170366212568225,-0.9563554874272266,0.28103818855683294
127,DUT,-3.06302775655611,0.0021910973544103027,-0.4168252817524645,0.055170366212568225,-0.8305585323659717,0.5708144560092235
128,TASOR,-3.06302775655611,0.0021910973544103027,-0.4168252817524645,0.055170366212568225,-0.7585219064941378,0.5540243120665641
129,E7EQZ4,-3.0496544323681567,0.002291048111011381,-0.41500540283994747,0.05682348069346791,-0.6329964582365987,0.5835679709559368
130,EAF1,-3.0496544323681567,0.002291048111011381,-0.41500540283994747,0.05682348069346791,-1.091122134838428,0.10542497306564261
131,PCAT2,-3.0496544323681567,0.002291048111011381,-0.41500540283994747,0.05682348069346791,-1.2412290869885183,0.12676784512556943
132,NHP2,-3.045115313535314,0.002325911130774007,-0.4143877070053741,0.05700546688559726,-0.7620591665852603,0.8159755268578469
133,P66A,-3.045115313535314,0.002325911130774007,-0.4143877070053741,0.05700546688559726,-0.8472575748689136,0.3459730342941599
134,PARP2,-3.0298514815086235,0.002446740236448661,-0.41231056256176607,0.05926739594958494,-0.7594814978795591,0.5266374299930516
135,ANR50,-3.0298514815086235,0.002446740236448661,-0.41231056256176607,0.05926739594958494,-1.010444213295957,0.2703801492280803
136,WDR5,-3.027202870514518,0.002468282424264462,-0.41195013225828364,0.05926739594958494,-1.0621398836310738,0.14370502203384672
137,ZCHC8,-3.027202870514518,0.002468282424264462,-0.41195013225828364,0.05926739594958494,-0.8654805051980947,0.530454237111875
138,SAV1,-3.0212897062945987,0.002517004102869731,-0.4111454525302789,0.06008893944718402,-1.3431241335047182,0.31650649415977855
139,Q5TEC6,-3.01004853064909,0.002612059501115237,-0.40961572228358456,0.0612778869062403,-0.9097593714994536,0.5267429252201892
140,EXOS7,-3.009290427493722,0.00261858666885672,-0.4095125575111932,0.0612778869062403,-0.7683550830095598,0.2766264488041432
141,AN32B,-3.009290427493722,0.00261858666885672,-0.4095125575111932,0.0612778869062403,-0.8623452799196718,0.4620935003252256
142,ATAD5,-3.009290427493722,0.00261858666885672,-0.4095125575111932,0.0612778869062403,-0.9133819686751311,0.6219355675428003
143,CEP57,-2.9982264260938765,0.002715558372651195,-0.4080069376254676,0.06241058960015766,-0.9597557824668586,0.38719273140560545
144,CCNL2,-2.9968000579388345,0.0027282959089350352,-0.4078128335051783,0.06241058960015766,-1.4673735829714343,0.40229848438088717
145,ZN384,-2.9913779844729262,0.002777214986255665,-0.40707498276410276,0.06241058960015766,-1.0161958715165267,0.3389202221212348
146,CACL1,-2.990245579789556,0.00278753236987667,-0.40692088200540305,0.06241058960015766,-0.7383511343415886,0.3242084987402059
147,TYY1,-2.990245579789556,0.00278753236987667,-0.40692088200540305,0.06241058960015766,-1.046565120456727,0.32962089042508025
148,SPB5,-2.9734655414521303,0.002944574670530443,-0.4046374080170123,0.06456186691480398,-0.6738353720246152,0.3146500123501652
149,YTHD2,-2.9734655414521303,0.002944574670530443,-0.4046374080170123,0.06456186691480398,-1.0925385583579383,0.027914264990556454
150,FOXM1,-2.9616677788491694,0.003059777367733249,-0.4030319358790266,0.0657471943078652,-1.202891381175435,0.34212356307412145
151,SP1,-2.9612887007569473,0.0030635462340458676,-0.40298034988465925,0.0657471943078652,-0.8513999575909775,0.38338008862321904
152,RING1,-2.9555530984313343,0.003121089678265855,-0.40219983326992187,0.06594609951006081,-0.8742234797298147,0.3671309268861261
153,CCNA2,-2.9555530984313343,0.003121089678265855,-0.40219983326992187,0.06594609951006081,-1.4298497908688872,0.5962853448983454
154,DCA16,-2.9548176540052435,0.0031285390037969455,-0.4020997519600276,0.06594609951006081,-0.8106656288343821,0.2793872428531637
155,PP4P1,-2.9506396780704893,0.003171166229735151,-0.40153120144904014,0.06642105939914318,-0.6884930648854307,0.49602449637288426
156,A0A0A0MTL5,-2.9506396780704893,0.003171166229735151,-0.40153120144904014,0.06642105939914318,-0.7978648998835105,0.4164257720050975
157,RPC7,-2.950254226333724,0.0031751254855215717,-0.40147874811150985,0.06642105939914318,-1.441786951297268,-0.015064763832802712
158,MSL1,-2.9489988855956835,0.0031880512564158477,-0.4013079178747583,0.06652346752682338,-1.0978521603600662,0.9005347308671207
159,ARP5,-2.944669494420817,0.003232998119937712,-0.4007187623594621,0.06712319906156393,-0.6184981056273748,0.5689133432663431
160,CTU1,-2.9420367169835497,0.0032606126403405054,-0.40036048673015007,0.0674799362289683,-0.924117412334832,0.2487762744221902
161,RIR1,-2.9376406554105383,0.0033072011237278045,-0.3997622585228314,0.0674799362289683,-0.9417390639514167,-0.055212528696467374
162,B9EGE7,-2.930836727210956,0.0033805040388374887,-0.3988363611708587,0.06813648529861255,-0.590826713887789,0.5354271280651232
163,PPID,-2.9197282123897423,0.0035033677785021033,-0.397324683775741,0.06926467464704397,-0.9227000823957547,0.3411026054996969
164,CTCF,-2.9197282123897423,0.0035033677785021033,-0.397324683775741,0.06926467464704397,-1.3472481795015991,0.059554138624408885
165,STAG1,-2.9197282123897423,0.0035033677785021033,-0.397324683775741,0.06926467464704397,-0.8170541577217738,0.15809081904828104
166,PPIL4,-2.9197282123897423,0.0035033677785021033,-0.397324683775741,0.06926467464704397,-1.087482072044924,0.5094106120496624
167,SET,-2.9197282123897423,0.0035033677785021033,-0.397324683775741,0.06926467464704397,-0.7323277841149858,0.4484029901635088
168,NRDE2,-2.9110337763514225,0.003602350733279345,-0.3961415208926772,0.07000954785314112,-0.8114569544243251,0.4299197544420731
169,MED4,-2.9110337763514225,0.003602350733279345,-0.3961415208926772,0.07000954785314112,-0.769736565095389,0.6563165724551363
170,CC174,-2.903347880365512,0.0036919627987925022,-0.39509560292703355,0.07000954785314112,-0.9983746722725588,0.2134379806527839
171,TBE,-2.902092148222207,0.0037067948647701216,-0.39492471942677193,0.07000954785314112,-1.4866798146423545,0.18576595485309705
172,PCID2,-2.9018157693689464,0.0037100665750276376,-0.3948871090286506,0.07000954785314112,-0.6643594077109445,0.44581118141329007
173,A0A590UK80,-2.9018157693689464,0.0037100665750276376,-0.3948871090286506,0.07000954785314112,-1.0328259133133517,0.8309556358806626
174,MORC3,-2.9018157693689464,0.0037100665750276376,-0.3948871090286506,0.07000954785314112,-1.021788431946717,0.04059503579875941
175,PUR2,-2.9018157693689464,0.0037100665750276376,-0.3948871090286506,0.07000954785314112,-0.7053943488156071,0.2656056967674661
176,NUP50,-2.9018157693689464,0.0037100665750276376,-0.3948871090286506,0.07000954785314112,-1.0129209403484878,0.6149552294358139
177,GPAT1,-2.8932589528801347,0.0038126681542758425,-0.3937226737941938,0.07175779569124313,-1.4946813162906711,0.3189447739125793
178,UIMC1,-2.891230825491889,0.003837361599616213,-0.39344668061449567,0.07175779569124313,-0.963338735376667,0.4489832224972073
179,WWP2,-2.891230825491889,0.003837361599616213,-0.39344668061449567,0.07175779569124313,-0.8370305912431704,0.27610794678267236
180,PRR12,-2.8839033263481504,0.0039277931134056926,-0.39244953428156015,0.07198325137417323,-0.4484371380831357,0.721775387283687
181,5NTC,-2.8839033263481504,0.0039277931134056926,-0.39244953428156015,0.07198325137417323,-0.86657274578497,0.08056273319541646
182,BCLF1,-2.8839033263481504,0.0039277931134056926,-0.39244953428156015,0.07198325137417323,-0.7661415673849731,0.834673168826919
183,RPB9,-2.883220935509966,0.0039363125147876,-0.39235667265052115,0.07198325137417323,-0.7255466936428047,0.41659818339206606
184,POMP,-2.883220935509966,0.0039363125147876,-0.39235667265052115,0.07198325137417323,-0.8086357319909293,0.5116669851983139
185,SP2,-2.8732156094339265,0.004063167128366137,-0.3909951202284956,0.07390883836023084,-1.5169864114270302,0.3641630081083695
186,TEX30,-2.8714278746323556,0.004086220179742361,-0.3907518403363142,0.07390883836023084,-0.830018426713381,0.14855582499434763
187,SAMD1,-2.8598467448895435,0.0042384578105331035,-0.38917584819659984,0.07518497752131956,-0.6036768018697044,0.6350051867866804
188,NGBR,-2.8573343979295975,0.00427215495652174,-0.38883396107944984,0.07542145762736982,-1.1983081244141658,0.5021826365933619
189,TF2H5,-2.852975504000297,0.004331196010405517,-0.3882407907477997,0.07542145762736982,-1.9665117703686434,0.3481321415195023
190,ARBK1,-2.851624923772822,0.004349639114002682,-0.38805700005813276,0.07542145762736982,-0.3684169554734791,0.8748997819878311
191,SURF2,-2.851624923772822,0.004349639114002682,-0.38805700005813276,0.07542145762736982,-0.5698928968097378,0.47529409524092664
192,UNG,-2.851624923772822,0.004349639114002682,-0.38805700005813276,0.07542145762736982,-0.6475446428983604,0.4726698891481159
193,NELFE,-2.8480784403065584,0.004398408212920183,-0.38757438478737927,0.07542145762736982,-0.8095996080973258,0.33947293476916923
194,CENPE,-2.8480784403065584,0.004398408212920183,-0.38757438478737927,0.07542145762736982,-0.7921988346897085,0.3979974877145902
195,SMC2,-2.8480784403065584,0.004398408212920183,-0.38757438478737927,0.07542145762736982,-0.8730857671294932,0.1441015646647113
196,NXF1,-2.8480784403065584,0.004398408212920183,-0.38757438478737927,0.07542145762736982,-0.7927969682279946,0.49905533856284046
197,NPAT,-2.8473323633361787,0.004408730698241785,-0.38747285657147523,0.07542145762736982,-0.9360001760143816,0.20748687518825457
198,Q05GC8,-2.8473323633361787,0.004408730698241785,-0.38747285657147523,0.07542145762736982,-0.9946751221728926,0.40531263005987217
199,GID4,-2.844339070645646,0.004450366071648197,-0.3870655210302193,0.07542145762736982,-1.0036873243944435,0.0889662450877493
200,U3KQK0,-2.8401877872187726,0.004508698364904228,-0.3865006029094686,0.07542145762736982,-0.5576380721728083,0.6186382196178438
201,F5H2X7,-2.837715908780752,0.004543760447858374,-0.3861642228606165,0.07542145762736982,-0.4555742300161423,0.3838572809827593
202,TRM13,-2.837715908780752,0.004543760447858374,-0.3861642228606165,0.07542145762736982,-0.6979463697925543,0.4321186553852026
203,ZBTB1,-2.8367834646888217,0.004557050625045546,-0.3860373332917886,0.07542145762736982,-0.9090084362994806,0.36399565672612677
204,C9JCC6,-2.8318219729132883,0.004628360987015969,-0.38536215977995125,0.07542145762736982,-1.0856247212820127,0.25532453034267105
205,CENPH,-2.8318219729132883,0.004628360987015969,-0.38536215977995125,0.07542145762736982,-0.7612674513928566,0.4611800425061753
206,ANM5,-2.8301659972857625,0.004652385906275468,-0.3851368100402888,0.07542145762736982,-0.7039290320227057,0.199913475795803
207,TSYL1,-2.8301659972857625,0.004652385906275468,-0.3851368100402888,0.07542145762736982,-0.6397419381469522,0.5306590249178502
208,UBP16,-2.8301659972857625,0.004652385906275468,-0.3851368100402888,0.07542145762736982,-0.7604273417228542,0.5547925401021326
209,CI114,-2.8301659972857625,0.004652385906275468,-0.3851368100402888,0.07542145762736982,-0.942189932533051,0.25333348085162244
210,KAP2,-2.8301659972857625,0.004652385906275468,-0.3851368100402888,0.07542145762736982,-0.798407203320273,0.33127877809194717
211,RT26,-2.8301659972857625,0.004652385906275468,-0.3851368100402888,0.07542145762736982,-0.511483448774211,0.6592765992986439
212,MCAF1,-2.8301659972857625,0.004652385906275468,-0.3851368100402888,0.07542145762736982,-0.9626523381440129,0.19882778097353393
213,PNMA1,-2.82825932034245,0.004680187817279912,-0.3848773441727641,0.07572397632489608,-1.265548429484378,-0.030564951850028443
214,KTU,-2.8265287238847914,0.004705552365083844,-0.38464183982432343,0.07598595671024282,-0.795238466078802,0.3716198322964676
215,H2B2C,-2.8186712130731757,0.004822288534205303,-0.3835725680389423,0.0766606214340384,-0.30706358442399473,0.920125536123828
216,UCK1,-2.814105882725794,0.004891311452359334,-0.38295130526903515,0.0766606214340384,-1.1078539851091807,0.4163980634285403
217,B7ZM99,-2.8122535542649665,0.004919570631373231,-0.3826992352931984,0.0766606214340384,-0.8207382093059474,0.3017029929203708
218,A6NMQ1,-2.8122535542649665,0.004919570631373231,-0.3826992352931984,0.0766606214340384,-0.768188623237273,0.4032450473769103
219,HMGB2,-2.8122535542649665,0.004919570631373231,-0.3826992352931984,0.0766606214340384,-0.4988500931178142,0.5346284726228343
220,NUMA1,-2.8122535542649665,0.004919570631373231,-0.3826992352931984,0.0766606214340384,-1.0075155228943746,0.6273626159858403
221,MCMBP,-2.8122535542649665,0.004919570631373231,-0.3826992352931984,0.0766606214340384,-0.4226722909486222,0.5794216859750497
222,PEO1,-2.812019022053755,0.0049231591746630166,-0.3826673195017698,0.0766606214340384,-1.0978503260848207,0.2332833113244638
223,MAX,-2.812019022053755,0.0049231591746630166,-0.3826673195017698,0.0766606214340384,-0.9798907159280429,0.2487703686109205
224,ZBT11,-2.812019022053755,0.0049231591746630166,-0.3826673195017698,0.0766606214340384,-0.6258859405816937,0.4796674681068953
225,GNA1,-2.812019022053755,0.0049231591746630166,-0.3826673195017698,0.0766606214340384,-0.5950254263597057,0.40076825581723613
226,NUFP1,-2.808175278910451,0.004982310076861874,-0.3821442523126911,0.07743612884938793,-0.43513089741271366,0.6616508276235757
227,SGO1,-2.8033604556562275,0.005057311211301349,-0.3814890378585503,0.07845461811689208,-1.4239077946469139,0.3236053713477869
228,TRI29,-2.800621583175775,0.005100428996581671,-0.3811163245225692,0.07897561459379919,0.004552696216826477,1.1348012504899483
229,EZH1,-2.7971546389275788,0.0051554851483465265,-0.380644533168416,0.07898980639876971,-0.7044060127756497,0.46915663281127656
230,DYH9,-2.7971546389275788,0.0051554851483465265,-0.380644533168416,0.07898980639876971,-0.5741866121027838,0.35023790402495253
231,TIAR,-2.7943411112441705,0.005200558995083631,-0.38026166054610794,0.07898980639876971,-0.7459054361497628,0.2779993925721913
232,AKIR2,-2.7922160711942214,0.005234838690599297,-0.3799724792235883,0.07898980639876971,-0.9602819830226019,0.47503976331253894
233,FR1OP,-2.790661117671619,0.005260051333057078,-0.37976087685113724,0.07908215107630641,-0.478880602721172,0.38958492036032977
234,FAT3,-2.7816598603976312,0.005408168834279817,-0.37853596088642694,0.08110102343828797,-0.4436276822660485,1.7806573631165616
235,U3IP2,-2.7764286682233745,0.005495969341878345,-0.3778240857990175,0.08130108933592894,-0.7901912214139417,0.3468100533819469
236,UBR5,-2.7764286682233745,0.005495969341878345,-0.3778240857990175,0.08130108933592894,-1.0805232196382377,-0.12360654423098379
237,GAR1,-2.7724131203346882,0.005564237030557803,-0.37727763894540683,0.08201804192373816,-0.8050940899857648,0.9637295933444634
238,NR2C1,-2.7703906943756516,0.00559890889584686,-0.37700242163195136,0.08238252449945895,-1.0338920761430477,0.36477802487914945
239,SEBP2,-2.7678387189446334,0.0056429373162879565,-0.37665514176294507,0.08273644730642377,-0.7913138352528075,0.4971657771690921
240,TTK,-2.763527257570798,0.00571803162648703,-0.37606842618452196,0.08336320226239922,-0.620187229623079,0.3170322226601332
241,AURKB,-2.7585162252025786,0.005806442262844562,-0.37538651105192705,0.08336320226239922,-1.663560595735581,0.2535934868117041
242,CPSF7,-2.7585162252025786,0.005806442262844562,-0.37538651105192705,0.08336320226239922,-1.0437888792581718,0.19096539317172834
243,A0A0A0MRM9,-2.7585162252025786,0.005806442262844562,-0.37538651105192705,0.08336320226239922,-0.6769099362286909,0.5012337644648235
244,SLK,-2.7585162252025786,0.005806442262844562,-0.37538651105192705,0.08336320226239922,-0.8593488755513592,0.3095954915792709
245,RAD18,-2.7585162252025786,0.005806442262844562,-0.37538651105192705,0.08336320226239922,-0.593777868815637,0.6496007314573246
246,SRSF3,-2.7585162252025786,0.005806442262844562,-0.37538651105192705,0.08336320226239922,-0.6939949576778082,0.6931807961281156
247,KI18B,-2.7526101694751546,0.005912225012613484,-0.3745827986672254,0.08372114872562411,-1.236009368168555,0.38688588578887545
248,SIM12,-2.7526101694751546,0.005912225012613484,-0.3745827986672254,0.08372114872562411,-0.8633096217056047,0.1913288238128115
249,H0YAR2,-2.749621983588213,0.0059664050763711335,-0.37417615807391463,0.08425008107006664,-0.6377354217338495,0.42575080788098807
250,SIX4,-2.7465418372003847,0.006022720392755543,-0.3737570032415115,0.08425008107006664,-1.6265353637384918,0.20018629003968164
251,SCAI,-2.7454061451742957,0.006043605156327987,-0.3736024551321301,0.08425008107006664,-0.9661317417478019,0.16506623440663906
252,BAZ1A,-2.7406037821817826,0.006132641101551205,-0.3729489363048366,0.08425008107006664,-1.0301780662998592,0.03784410360012135
253,ATD3A,-2.7406037821817826,0.006132641101551205,-0.3729489363048366,0.08425008107006664,-0.5428082407648744,0.7895706709644217
254,F5H211,-2.7406037821817826,0.006132641101551205,-0.3729489363048366,0.08425008107006664,-0.8282830559507743,0.3922590354994859
255,RED,-2.7406037821817826,0.006132641101551205,-0.3729489363048366,0.08425008107006664,-0.8236076027118278,0.8823786855742006
256,TOP2B,-2.7406037821817826,0.006132641101551205,-0.3729489363048366,0.08425008107006664,-0.9329944941563031,0.15748678508593417
257,L2HDH,-2.7406037821817826,0.006132641101551205,-0.3729489363048366,0.08425008107006664,-0.7330412269023867,0.4193651442999687
258,POP5,-2.738728046581353,0.006167736889491863,-0.37269368102075745,0.08445211965710842,-0.6974781532981346,0.1424414574473531
259,A0A3B3IRM4,-2.7328707990918732,0.0062784955646006425,-0.37189661059595613,0.08519000997555704,-0.622446694798028,0.5343619492624145
260,CC186,-2.72910241654651,0.006350697705511952,-0.37138379868530336,0.08519000997555704,-0.781585860799596,0.36138377549689216
261,FBX5,-2.7260646675067286,0.0064094439487870705,-0.370970413401187,0.08519000997555704,-0.2405077080837966,0.6701489640310346
262,PPWD1,-2.7226913391609866,0.006475252455774554,-0.3705113615577462,0.08519000997555704,-0.9325410966459181,0.08197993006248729
263,GTR1,-2.7226913391609866,0.006475252455774554,-0.3705113615577462,0.08519000997555704,-1.1784896441669406,0.25177370682196354
264,ELOA1,-2.7226913391609866,0.006475252455774554,-0.3705113615577462,0.08519000997555704,-0.8959563814783287,0.21280158595245302
265,PACN3,-2.7226913391609866,0.006475252455774554,-0.3705113615577462,0.08519000997555704,-0.5278929894040465,0.46575851509274263
266,KCRU,-2.7226913391609866,0.006475252455774554,-0.3705113615577462,0.08519000997555704,-0.33561064899917825,0.49138098768752697
267,IF5,-2.7226913391609866,0.006475252455774554,-0.3705113615577462,0.08519000997555704,-0.8301069246736285,0.2642676866492179
268,NCBP3,-2.7226913391609866,0.006475252455774554,-0.3705113615577462,0.08519000997555704,-1.3334591491728722,0.18847470525956703
269,A0A590UJN4,-2.7226913391609866,0.006475252455774554,-0.3705113615577462,0.08519000997555704,-0.6875963254442962,0.38865980240141446
270,RL11,-2.7226913391609866,0.006475252455774554,-0.3705113615577462,0.08519000997555704,-1.1227633013262865,0.2675234751597243
271,CP135,-2.721467063685211,0.006499286130438441,-0.3703447587677321,0.08519000997555704,-0.6717560394799257,0.5423768017920809
272,REXO1,-2.721467063685211,0.006499286130438441,-0.3703447587677321,0.08519000997555704,-1.0813368632956102,0.9978264736602328
273,F8VSL3,-2.72027129722774,0.006522837574228767,-0.37018203556371326,0.08522900073329827,-0.9593913649255892,0.5582627634795996
274,RPP25,-2.7130042677560877,0.0066676247848552524,-0.3691931181108624,0.08657461397765033,-0.9403449647597739,0.16141449472453603
275,UBE2C,-2.7130042677560877,0.0066676247848552524,-0.3691931181108624,0.08657461397765033,-1.1204527312534707,-0.03590116223742233
276,ARIP4,-2.7130042677560877,0.0066676247848552524,-0.3691931181108624,0.08657461397765033,-0.8910370266961808,0.6114856603317088
277,ULBP5,-2.7105616497115315,0.006716936048744358,-0.36886071989721364,0.08684206995063191,-1.3180832513902319,-0.14607174133548867
278,ZBT40,-2.7085828495048068,0.00675712390142867,-0.368591439296692,0.08684206995063191,-1.5829156549037273,0.4672631510560602
279,ICLN,-2.7085828495048068,0.00675712390142867,-0.368591439296692,0.08684206995063191,-0.7016973079847705,0.47520719331659345
280,ERC6L,-2.7047788961401906,0.006834986674047804,-0.3680737868106558,0.08684206995063191,-0.6434007650238448,0.4029470867773971
281,SENP1,-2.7047788961401906,0.006834986674047804,-0.3680737868106558,0.08684206995063191,-0.9301161797406341,0.14009579592774676
282,DDI2,-2.7047788961401906,0.006834986674047804,-0.3680737868106558,0.08684206995063191,-1.0697994216667235,0.3773591371197995
283,A0A0B4J1V9,-2.7047788961401906,0.006834986674047804,-0.3680737868106558,0.08684206995063191,-0.8930132628223861,0.24518924327208053
284,WDR76,-2.7047788961401906,0.006834986674047804,-0.3680737868106558,0.08684206995063191,-0.9896710740775768,0.23844926133672076
285,SYWC,-2.7047788961401906,0.006834986674047804,-0.3680737868106558,0.08684206995063191,-1.0300640071847313,0.1244073181811015
286,CK5P2,-2.7047788961401906,0.006834986674047804,-0.3680737868106558,0.08684206995063191,-0.5155570472028502,0.5318775730408891
287,J3KPZ4,-2.7036435751250347,0.006858381163604288,-0.3679192891894674,0.086872828072321,-1.217008874319195,0.19707659467739416
288,RBM20,-2.700978592992082,0.006913578822834266,-0.3675566310561692,0.0873270034092093,-1.0320998232756409,0.4248623848969448
289,NUD4B,-2.700894819638062,0.006915320405171572,-0.3675452309466475,0.0873270034092093,-0.8826644482318786,0.39289312904121676
290,A0A1P0AZG4,-2.6984037834844887,0.00696728752077449,-0.36720624386292083,0.08784933001841078,-0.8803446533736875,0.2323496056719719
291,CC85C,-2.69664310912123,0.007004229378431068,-0.3669666464299662,0.08815860566470003,-0.6397930626925054,0.6175511328858161
292,YRDC,-2.693201316896554,0.00707695228959748,-0.3664982778326809,0.08815860566470003,-0.7606048277395968,0.2634990467416246
